year,name_first,name_last,ab,bb,so,obp,slg
2013,Aaron,Crow,0,0,0,0.0,0.0
2013,Chris,Dwyer,0,0,0,0.0,0.0
2013,Luke,Hochevar,0,0,0,0.0,0.0
2013,Tim,Collins,0,0,0,0.0,0.0
2013,Chris,Iannetta,325,68,100,.358,.372
2013,Mark,Trumbo,620,54,184,.294,.453
2013,Howie,Kendrick,478,23,89,.335,.439
2013,Erick,Aybar,550,23,59,.301,.382
2013,Alberto,Callaspo,294,34,22,.324,.347
2013,J.B.,Shuck,437,27,54,.331,.366
2013,Mike,Trout,589,110,136,.432,.557
2013,Josh,Hamilton,576,47,158,.307,.432
2013,Albert,Pujols,391,40,55,.330,.437
2013,Hank,Conger,233,17,61,.310,.403
2013,Kole,Calhoun,195,21,41,.347,.462
2013,Peter,Bourjos,175,10,43,.333,.377
2013,Grant,Green,125,10,38,.336,.384
2013,Andrew,Romine,108,7,24,.308,.287
2013,Chris,Nelson,109,8,36,.277,.349
2013,Brendan,Harris,107,6,29,.252,.355
2013,Luis,Jimenez,104,2,28,.291,.317
2013,Collin,Cowgill,91,5,27,.271,.374
2013,Brad,Hawpe,27,5,14,.313,.185
2013,Thomas,Field,26,1,7,.185,.154
2013,Efren,Navarro,4,2,1,.500,.250
2013,Scott,Cousins,4,1,3,.200,.000
2013,John,Hester,0,1,0,1.000,0.0
2013,C.J.,Wilson,8,1,5,.222,.125
2013,Joe,Blanton,6,0,2,.167,.167
2013,Jered,Weaver,4,0,4,.000,.000
2013,Jerome,Williams,2,0,1,.000,.000
2013,Barry,Enright,0,0,0,0.0,0.0
2013,Tommy,Hanson,0,0,0,0.0,0.0
2013,Robert,Coello,0,0,0,0.0,0.0
2013,David,Carpenter,0,0,0,0.0,0.0
2013,Nick,Maronde,0,0,0,0.0,0.0
2013,Daniel,Stange,0,0,0,0.0,0.0
2013,Buddy,Boshers,0,0,0,0.0,0.0
2013,Kevin,Jepsen,0,0,0,0.0,0.0
2013,Matt,Shoemaker,0,0,0,0.0,0.0
2013,Dane,De,0,0,0,0.0,0.0
2013,Sean,Burnett,0,0,0,0.0,0.0
2013,Michael,Roth,0,0,0,0.0,0.0
2013,Ryan,Brasier,0,0,0,0.0,0.0
2013,Ernesto,Frieri,0,0,0,0.0,0.0
2013,Scott,Downs,0,0,0,0.0,0.0
2013,Cory,Rasmus,0,0,0,0.0,0.0
2013,J.C.,Gutierrez,0,0,0,0.0,0.0
2013,Michael,Kohn,0,0,0,0.0,0.0
2013,Billy,Buckner,0,0,0,0.0,0.0
2013,Jason,Vargas,0,0,0,0.0,0.0
2013,Mark,Lowe,0,0,0,0.0,0.0
2013,Garrett,Richards,0,0,0,0.0,0.0
2013,A.J.,Ellis,390,45,78,.318,.364
2013,Adrian,Gonzalez,583,47,98,.342,.461
2013,Mark,Ellis,433,26,74,.323,.351
2013,Hanley,Ramirez,304,27,52,.402,.638
2013,Juan,Uribe,388,30,81,.331,.438
2013,Carl,Crawford,435,28,66,.329,.407
2013,Andre,Ethier,482,61,95,.360,.423
2013,Yasiel,Puig,382,36,97,.391,.534
2013,Skip,Schumaker,319,28,54,.332,.332
2013,Nick,Punto,294,33,67,.328,.327
2013,Matt,Kemp,263,22,76,.328,.395
2013,Jerry,Hairston,204,14,22,.265,.275
2013,Tim,Federowicz,160,10,56,.275,.356
2013,Scott,Van,129,20,37,.342,.465
2013,Luis,Cruz,118,5,20,.175,.169
2013,Dee,Gordon,94,10,21,.314,.298
2013,Justin,Sellers,69,5,20,.263,.246
2013,Ramon,Hernandez,48,6,7,.291,.438
2013,Michael,Young,51,1,5,.321,.392
2013,Nick,Buss,19,1,1,.150,.105
2013,Alex,Castellanos,18,0,5,.167,.389
2013,Elian,Herrera,8,0,2,.250,.250
2013,Drew,Butera,7,0,4,.143,.143
2013,Clayton,Kershaw,77,5,24,.241,.260
2013,Zack,Greinke,58,7,10,.409,.379
2013,Hyun-Jin,Ryu,58,2,23,.233,.293
2013,Ricky,Nolasco,20,3,7,.261,.200
2013,Chris,Capuano,24,1,8,.080,.042
2013,Stephen,Fife,17,1,12,.111,.059
2013,Josh,Beckett,8,1,3,.222,.125
2013,Edinson,Volquez,8,0,3,.125,.125
2013,Matt,Magill,7,0,5,.000,.000
2013,Chad,Billingsley,3,0,3,.000,.000
2013,Ted,Lilly,5,0,5,.000,.000
2013,Chris,Withrow,1,0,1,.000,.000
2013,Paco,Rodriguez,1,0,1,.000,.000
2013,Matt,Guerrier,1,0,1,.000,.000
2013,Jose,Dominguez,1,0,1,.000,.000
2013,Kenley,Jansen,1,0,0,.000,.000
2013,Carlos,Marmol,1,0,0,.000,.000
2013,J.P.,Howell,1,0,1,.000,.000
2013,Ronald,Belisario,1,0,0,.000,.000
2013,Brandon,League,0,1,0,1.000,0.0
2013,Onelki,Garcia,0,0,0,0.0,0.0
2013,Javy,Guerra,0,0,0,0.0,0.0
2013,Brian,Wilson,0,0,0,0.0,0.0
2013,Shawn,Tolleson,0,0,0,0.0,0.0
2013,Peter,Moylan,0,0,0,0.0,0.0
2013,Josh,Wall,0,0,0,0.0,0.0
2013,Jeff,Mathis,232,21,76,.251,.284
2013,Logan,Morrison,293,38,56,.333,.375
2013,Donovan,Solano,361,23,57,.305,.316
2013,Adeiny,Hechavarria,543,30,96,.267,.298
2013,Placido,Polanco,377,23,31,.315,.302
2013,Juan,Pierre,308,13,27,.284,.305
2013,Justin,Ruggiano,424,41,114,.298,.396
2013,Giancarlo,Stanton,425,74,140,.365,.480
2013,Ed,Lucas,351,26,78,.311,.336
2013,Marcell,Ozuna,275,13,57,.303,.389
2013,Christian,Yelich,240,31,66,.370,.396
2013,Greg,Dobbs,237,22,40,.303,.300
2013,Rob,Brantly,223,15,53,.263,.265
2013,Derek,Dietrich,215,11,56,.275,.405
2013,Chris,Coghlan,195,17,43,.318,.354
2013,Jake,Marisnick,109,6,27,.231,.248
2013,Miguel,Olivo,74,5,23,.250,.392
2013,Chris,Valaika,64,3,16,.261,.344
2013,Nick,Green,55,3,14,.302,.327
2013,Koyie,Hill,58,2,18,.183,.190
2013,Austin,Kearns,27,4,8,.290,.185
2013,Joe,Mahoney,29,0,4,.276,.414
2013,Casey,Kotchman,20,1,1,.048,.000
2013,Matt,Diaz,18,1,3,.211,.222
2013,Jordan,Brown,15,1,1,.235,.267
2013,Kyle,Skipworth,3,1,1,.250,.000
2013,Gil,Velazquez,1,0,0,.000,.000
2013,Jose,Fernandez,50,0,20,.216,.340
2013,Tom,Koehler,39,0,17,.077,.077
2013,Jacob,Turner,35,0,16,.086,.143
2013,Nathan,Eovaldi,31,1,17,.094,.065
2013,Henderson,Alvarez,30,0,12,.290,.500
2013,Ricky,Nolasco,30,3,17,.182,.133
2013,Kevin,Slowey,21,2,12,.130,.048
2013,Alex,Sanabia,16,1,7,.118,.063
2013,Wade,LeBlanc,12,0,2,.167,.167
2013,Brian,Flynn,5,0,2,.400,.400
2013,Brad,Hand,4,0,2,.000,.000
2013,Ryan,Webb,3,0,2,.333,.333
2013,Jon,Rauch,0,0,0,0.0,0.0
2013,Sam,Dyson,1,0,0,.000,.000
2013,John,Maine,0,0,0,0.0,0.0
2013,AJ,Ramos,0,0,0,0.0,0.0
2013,Duane,Below,0,0,0,0.0,0.0
2013,Chad,Qualls,0,0,0,0.0,0.0
2013,Mike,Dunn,0,0,0,0.0,0.0
2013,Steve,Cishek,0,0,0,0.0,0.0
2013,Dan,Jennings,0,0,0,0.0,0.0
2013,Chris,Hatcher,0,0,0,0.0,0.0
2013,Arquimedes,Caminero,0,0,0,0.0,0.0
2013,Steve,Ames,0,0,0,0.0,0.0
2013,Edgar,Olmos,0,0,0,0.0,0.0
2013,Zach,Phillips,0,0,0,0.0,0.0
2013,Jonathan,Lucroy,521,46,69,.340,.455
2013,Juan,Francisco,240,25,95,.300,.433
2013,Rickie,Weeks,350,40,105,.306,.357
2013,Jean,Segura,588,25,84,.329,.423
2013,Aramis,Ramirez,304,36,55,.370,.461
2013,Ryan,Braun,225,27,56,.372,.498
2013,Carlos,Gomez,536,37,146,.338,.506
2013,Nori,Aoki,597,55,40,.356,.370
2013,Yuniesky,Betancourt,391,14,71,.240,.355
2013,Logan,Schafer,298,25,60,.279,.322
2013,Jeff,Bianchi,236,11,46,.272,.292
2013,Scooter,Gennett,213,10,42,.356,.479
2013,Martin,Maldonado,183,13,53,.236,.284
2013,Caleb,Gindl,132,20,25,.340,.439
2013,Khris,Davis,136,11,34,.353,.596
2013,Alex,Gonzalez,113,3,26,.203,.230
2013,Sean,Halton,101,5,31,.291,.396
2013,Blake,Lalli,24,0,7,.125,.125
2013,Josh,Prince,8,1,1,.222,.250
2013,Kyle,Lohse,55,1,29,.161,.145
2013,Yovani,Gallardo,57,0,29,.211,.351
2013,Wily,Peralta,50,1,20,.157,.140
2013,Marco,Estrada,34,1,16,.229,.235
2013,Tom,Gorzelanny,17,0,9,.059,.059
2013,Tyler,Thornburg,16,0,8,.000,.000
2013,Donovan,Hand,11,0,3,.167,.091
2013,Alfredo,Figaro,12,0,5,.250,.250
2013,Johnny,Hellweg,10,0,4,.000,.000
2013,Hiram,Burgos,8,0,6,.125,.125
2013,Mike,Fiers,4,0,4,.000,.000
2013,Jimmy,Nelson,2,0,2,.000,.000
2013,Burke,Badenhop,1,0,1,.000,.000
2013,Rob,Wooten,1,0,1,.000,.000
2013,John,Axford,0,0,0,0.0,0.0
2013,Jim,Henderson,0,0,0,0.0,0.0
2013,Francisco,Rodriguez,0,0,0,0.0,0.0
2013,Mike,Gonzalez,0,0,0,0.0,0.0
2013,Michael,Blazek,0,0,0,0.0,0.0
2013,Chris,Narveson,0,0,0,0.0,0.0
2013,Brandon,Kintzler,0,0,0,0.0,0.0
2013,Joe,Mauer,445,61,89,.404,.476
2013,Justin,Morneau,495,37,98,.315,.426
2013,Brian,Dozier,558,51,120,.312,.414
2013,Pedro,Florimon,403,33,115,.281,.330
2013,Trevor,Plouffe,477,34,112,.309,.392
2013,Josh,Willingham,389,66,128,.342,.368
2013,Aaron,Hicks,281,24,84,.259,.338
2013,Chris,Parmelee,294,33,81,.309,.354
2013,Ryan,Doumit,485,48,99,.314,.396
2013,Oswaldo,Arcia,351,23,117,.304,.430
2013,Clete,Thomas,290,30,92,.290,.307
2013,Jamey,Carroll,191,13,35,.283,.262
2013,Chris,Colabello,160,20,58,.287,.344
2013,Eduardo,Escobar,165,11,34,.282,.345
2013,Chris,Herrmann,157,18,49,.286,.325
2013,Alex,Presley,113,8,21,.336,.363
2013,Wilkin,Ramirez,81,3,23,.302,.370
2013,Josmil,Pinto,76,6,22,.398,.566
2013,Darin,Mastroianni,65,3,23,.229,.215
2013,Doug,Bernier,53,8,15,.339,.283
2013,Eric,Fryer,13,3,3,.500,.692
2013,Drew,Butera,3,0,1,.000,.000
2013,Kevin,Correia,7,0,5,.000,.000
2013,Scott,Diamond,7,0,3,.143,.143
2013,Sam,Deduno,1,0,1,.000,.000
2013,Vance,Worley,1,0,0,.000,.000
2013,Anthony,Swarzak,1,0,1,.000,.000
2013,Josh,Roenicke,1,0,0,.000,.000
2013,Mike,Pelfrey,1,0,1,.000,.000
2013,Kyle,Gibson,0,0,0,0.0,0.0
2013,Pedro,Hernandez,0,0,0,0.0,0.0
2013,Michael,Tonkin,0,0,0,0.0,0.0
2013,Shairon,Martis,0,0,0,0.0,0.0
2013,Cole,De,0,0,0,0.0,0.0
2013,Glen,Perkins,0,0,0,0.0,0.0
2013,Ryan,Pressly,0,0,0,0.0,0.0
2013,Tyler,Robertson,0,0,0,0.0,0.0
2013,Caleb,Thielbar,0,0,0,0.0,0.0
2013,Liam,Hendriks,0,0,0,0.0,0.0
2013,Andrew,Albers,0,0,0,0.0,0.0
2013,P.J.,Walters,0,0,0,0.0,0.0
2013,Jared,Burton,0,0,0,0.0,0.0
2013,Brian,Duensing,0,0,0,0.0,0.0
2013,Casey,Fien,0,0,0,0.0,0.0
2013,John,Buck,368,29,99,.285,.367
2013,Ike,Davis,317,57,101,.326,.334
2013,Daniel,Murphy,658,32,95,.319,.415
2013,Omar,Quintanilla,315,38,70,.306,.283
2013,David,Wright,430,55,79,.390,.514
2013,Eric,Young,374,35,67,.318,.329
2013,Juan,Lagares,392,20,96,.281,.352
2013,Marlon,Byrd,425,25,124,.330,.518
2013,Lucas,Duda,318,55,102,.352,.415
2013,Ruben,Tejada,208,15,24,.259,.260
2013,Josh,Satin,190,30,56,.376,.405
2013,Justin,Turner,200,11,34,.319,.385
2013,Andrew,Brown,150,13,44,.288,.400
2013,Mike,Baxter,132,17,28,.303,.250
2013,Anthony,Recker,135,13,49,.280,.400
2013,Jordany,Valdespin,133,8,28,.250,.316
2013,Travis,d'Arnaud,99,12,21,.286,.263
2013,Kirk,Nieuwenhuis,95,12,32,.278,.337
2013,Wilmer,Flores,95,5,23,.248,.295
2013,Rick,Ankiel,66,5,25,.239,.364
2013,Collin,Cowgill,61,2,15,.206,.311
2013,Matt,den,58,4,23,.270,.276
2013,Zach,Lutz,20,6,6,.462,.400
2013,Wilfredo,Tovar,15,1,3,.294,.200
2013,Juan,Centeno,10,0,1,.300,.300
2013,Dillon,Gee,60,3,30,.175,.167
2013,Matt,Harvey,58,1,27,.102,.121
2013,Jon,Niese,39,4,17,.279,.256
2013,Jeremy,Hefner,32,1,21,.059,.000
2013,Zack,Wheeler,30,1,13,.161,.167
2013,Shaun,Marcum,22,0,5,.174,.182
2013,Carlos,Torres,16,1,8,.118,.063
2013,Daisuke,Matsuzaka,12,0,5,.250,.250
2013,Jenrry,Mejia,11,0,6,.000,.000
2013,Aaron,Harang,7,0,3,.286,.286
2013,Aaron,Laffey,3,0,1,.000,.000
2013,Collin,McHugh,2,0,1,.000,.000
2013,Greg,Burke,2,0,1,.000,.000
2013,Robert,Carson,0,1,0,1.000,0.0
2013,Gonzalez,Germen,1,0,1,.000,.000
2013,David,Aardsma,0,0,0,0.0,0.0
2013,Scott,Rice,0,0,0,0.0,0.0
2013,Brandon,Lyon,0,0,0,0.0,0.0
2013,Josh,Edgin,0,0,0,0.0,0.0
2013,Jeurys,Familia,0,0,0,0.0,0.0
2013,Bobby,Parnell,0,0,0,0.0,0.0
2013,Frank,Francisco,0,0,0,0.0,0.0
2013,Tim,Byrdak,0,0,0,0.0,0.0
2013,Scott,Atchison,0,0,0,0.0,0.0
2013,Sean,Henn,0,0,0,0.0,0.0
2013,Pedro,Feliciano,0,0,0,0.0,0.0
2013,Vic,Black,0,0,0,0.0,0.0
2013,LaTroy,Hawkins,0,0,0,0.0,0.0
2013,Chris,Stewart,294,30,49,.293,.272
2013,Lyle,Overbay,445,36,111,.295,.393
2013,Robinson,Cano,605,65,85,.383,.516
2013,Eduardo,Nunez,304,20,51,.307,.372
2013,Jayson,Nix,267,24,80,.308,.311
2013,Vernon,Wells,424,30,73,.282,.349
2013,Brett,Gardner,539,52,127,.344,.416
2013,Ichiro,Suzuki,520,26,63,.297,.342
2013,Travis,Hafner,262,32,79,.301,.378
2013,Curtis,Granderson,214,27,69,.317,.407
2013,Alfonso,Soriano,219,21,67,.325,.525
2013,Alex,Rodriguez,156,23,43,.348,.423
2013,David,Adams,140,9,43,.252,.286
2013,Austin,Romine,135,8,37,.255,.296
2013,Mark,Reynolds,110,8,31,.300,.455
2013,Kevin,Youkilis,105,8,31,.305,.343
2013,Zoilo,Almonte,106,6,19,.274,.302
2013,Derek,Jeter,63,8,10,.288,.254
2013,Mark,Teixeira,53,8,19,.270,.340
2013,Brendan,Ryan,59,2,13,.258,.305
2013,Francisco,Cervelli,52,8,9,.377,.500
2013,Luis,Cruz,55,1,13,.224,.200
2013,Brennan,Boesch,51,2,9,.302,.529
2013,Ben,Francisco,44,5,11,.220,.182
2013,Reid,Brignac,44,1,17,.133,.136
2013,Chris,Nelson,36,1,11,.243,.278
2013,Brent,Lillibridge,35,1,8,.194,.200
2013,Alberto,Gonzalez,34,0,6,.176,.206
2013,J.R.,Murphy,26,1,9,.185,.192
2013,Melky,Mesa,13,1,2,.429,.538
2013,Thomas,Neal,11,1,4,.308,.182
2013,Corban,Joseph,6,1,1,.286,.333
2013,Travis,Ishikawa,2,0,2,.000,.000
2013,Hiroki,Kuroda,6,0,3,.000,.000
2013,Phil,Hughes,3,0,1,.000,.000
2013,CC,Sabathia,4,0,2,.000,.000
2013,Ivan,Nova,3,0,3,.000,.000
2013,Andy,Pettitte,2,0,1,.000,.000
2013,David,Phelps,2,0,2,.000,.000
2013,Matt,Daley,0,0,0,0.0,0.0
2013,Preston,Claiborne,0,0,0,0.0,0.0
2013,Vidal,Nuno,0,0,0,0.0,0.0
2013,Joba,Chamberlain,0,0,0,0.0,0.0
2013,Boone,Logan,0,0,0,0.0,0.0
2013,Dellin,Betances,0,0,0,0.0,0.0
2013,Shawn,Kelley,0,0,0,0.0,0.0
2013,Chris,Bootcheck,0,0,0,0.0,0.0
2013,Mike,Zagurski,0,0,0,0.0,0.0
2013,Cesar,Cabral,0,0,0,0.0,0.0
2013,David,Huff,0,0,0,0.0,0.0
2013,Mariano,Rivera,0,0,0,0.0,0.0
2013,Cody,Eppley,0,0,0,0.0,0.0
2013,Brett,Marshall,0,0,0,0.0,0.0
2013,David,Robertson,0,0,0,0.0,0.0
2013,Adam,Warren,0,0,0,0.0,0.0
2013,Jim,Miller,0,0,0,0.0,0.0
2013,Derek,Norris,264,37,71,.345,.409
2013,Brandon,Moss,446,50,140,.337,.522
2013,Eric,Sogard,368,27,51,.322,.364
2013,Jed,Lowrie,603,50,91,.344,.446
2013,Josh,Donaldson,579,76,110,.384,.499
2013,Yoenis,Cespedes,529,37,137,.294,.442
2013,Coco,Crisp,513,61,65,.335,.444
2013,Josh,Reddick,385,46,86,.307,.379
2013,Seth,Smith,368,39,94,.329,.391
2013,Chris,Young,335,36,93,.280,.379
2013,John,Jaso,207,38,45,.387,.372
2013,Nate,Freiman,190,14,31,.327,.389
2013,Alberto,Callaspo,159,19,25,.350,.409
2013,Adam,Rosales,136,10,31,.267,.316
2013,Stephen,Vogt,135,9,28,.295,.400
2013,Daric,Barton,104,13,18,.350,.375
2013,Andy,Parrino,34,2,12,.167,.176
2013,Kurt,Suzuki,33,2,3,.343,.545
2013,Luke,Montz,28,1,8,.200,.393
2013,Michael,Taylor,23,2,5,.120,.043
2013,Michael,Choice,18,1,6,.316,.333
2013,Grant,Green,15,0,6,.000,.000
2013,Jemile,Weeks,9,0,5,.111,.111
2013,Shane,Peterson,7,1,3,.250,.143
2013,Scott,Sizemore,6,0,2,.167,.333
2013,Casper,Wells,5,0,1,.000,.000
2013,Tommy,Milone,8,0,1,.250,.250
2013,Bartolo,Colon,6,0,3,.000,.000
2013,A.J.,Griffin,4,1,3,.200,.000
2013,Dan,Straily,2,1,2,.333,.000
2013,Jerry,Blevins,1,0,1,.000,.000
2013,Jesse,Chavez,1,0,1,.000,.000
2013,Pat,Neshek,0,0,0,0.0,0.0
2013,Sean,Doolittle,0,0,0,0.0,0.0
2013,Grant,Balfour,0,0,0,0.0,0.0
2013,Hideki,Okajima,0,0,0,0.0,0.0
2013,Jarrod,Parker,0,0,0,0.0,0.0
2013,Pedro,Figueroa,0,0,0,0.0,0.0
2013,Chris,Resop,0,0,0,0.0,0.0
2013,Dan,Otero,0,0,0,0.0,0.0
2013,Sonny,Gray,0,0,0,0.0,0.0
2013,Brett,Anderson,0,0,0,0.0,0.0
2013,Ryan,Cook,0,0,0,0.0,0.0
2013,Evan,Scribner,0,0,0,0.0,0.0
2013,Carlos,Ruiz,310,18,39,.320,.368
2013,Ryan,Howard,286,23,95,.319,.465
2013,Chase,Utley,476,45,79,.348,.475
2013,Jimmy,Rollins,600,59,93,.318,.348
2013,Michael,Young,468,42,78,.336,.395
2013,Domonic,Brown,496,39,97,.324,.494
2013,Ben,Revere,315,16,36,.338,.352
2013,Delmon,Young,272,14,69,.302,.397
2013,John,Mayberry,353,27,90,.286,.391
2013,Darin,Ruf,251,33,91,.348,.458
2013,Kevin,Frandsen,252,12,29,.296,.341
2013,Freddy,Galvis,205,13,45,.283,.385
2013,Erik,Kratz,197,18,45,.280,.386
2013,Cody,Asche,162,15,43,.302,.389
2013,Laynce,Nix,128,8,44,.228,.258
2013,Cesar,Hernandez,121,9,26,.344,.331
2013,Roger,Bernadina,75,4,21,.256,.347
2013,Humberto,Quintero,64,3,15,.294,.406
2013,Michael,Martinez,40,0,12,.175,.175
2013,Casper,Wells,24,2,8,.115,.083
2013,John,McDonald,23,1,4,.208,.304
2013,Pete,Orr,20,2,8,.273,.200
2013,Ezequiel,Carrera,13,1,4,.250,.077
2013,Cameron,Rupp,13,1,4,.357,.385
2013,Steve,Susdorf,7,0,1,.143,.286
2013,Steven,Lerud,5,0,4,.000,.000
2013,Cliff,Lee,60,2,25,.210,.233
2013,Cole,Hamels,56,1,24,.207,.232
2013,Kyle,Kendrick,56,1,20,.155,.179
2013,Jonathan,Pettibone,29,3,14,.188,.138
2013,John,Lannan,21,2,11,.261,.238
2013,Tyler,Cloyd,18,2,4,.200,.167
2013,Roy,Halladay,18,1,17,.053,.000
2013,Ethan,Martin,9,0,6,.000,.000
2013,Zach,Miner,6,0,3,.333,.333
2013,Raul,Valdes,3,0,0,.333,.667
2013,Luis,Garcia,2,0,1,.000,.000
2013,J.C.,Ramirez,1,0,0,.000,.000
2013,Michael,Stutes,1,0,0,.000,.000
2013,Joe,Savery,0,0,0,0.0,0.0
2013,Cesar,Jimenez,0,0,0,0.0,0.0
2013,Chad,Durbin,0,0,0,0.0,0.0
2013,Antonio,Bastardo,0,0,0,0.0,0.0
2013,Mike,Adams,0,0,0,0.0,0.0
2013,Jake,Diekman,0,0,0,0.0,0.0
2013,Justin,De,0,0,0,0.0,0.0
2013,B.J.,Rosenberg,0,0,0,0.0,0.0
2013,Phillippe,Aumont,0,0,0,0.0,0.0
2013,Jeremy,Horst,0,0,0,0.0,0.0
2013,Mauricio,Robles,0,0,0,0.0,0.0
2013,Jonathan,Papelbon,0,0,0,0.0,0.0
2013,Russell,Martin,438,58,108,.327,.377
2013,Gaby,Sanchez,264,44,51,.361,.402
2013,Neil,Walker,478,50,85,.339,.418
2013,Clint,Barmes,304,14,70,.249,.309
2013,Pedro,Alvarez,558,48,186,.296,.473
2013,Starling,Marte,510,25,138,.343,.441
2013,Andrew,McCutchen,583,78,101,.404,.508
2013,Travis,Snider,261,24,75,.281,.333
2013,Garrett,Jones,403,31,101,.289,.419
2013,Jordy,Mercer,333,22,62,.336,.435
2013,Jose,Tabata,308,23,45,.342,.429
2013,Michael,McKenry,115,5,24,.262,.348
2013,Marlon,Byrd,107,6,20,.357,.486
2013,Brandon,Inge,105,2,32,.204,.238
2013,Josh,Harrison,88,2,10,.290,.409
2013,Justin,Morneau,77,13,12,.370,.312
2013,Alex,Presley,72,1,18,.274,.389
2013,Tony,Sanchez,60,3,14,.288,.400
2013,John,McDonald,31,3,8,.171,.097
2013,Andrew,Lambo,30,3,11,.303,.400
2013,Felix,Pie,29,2,13,.194,.172
2013,John,Buck,24,0,5,.333,.333
2013,A.J.,Burnett,59,2,33,.098,.068
2013,Francisco,Liriano,47,4,18,.137,.064
2013,Jeff,Locke,47,2,19,.143,.106
2013,Charlie,Morton,36,0,11,.139,.139
2013,Gerrit,Cole,34,1,14,.229,.206
2013,Wandy,Rodriguez,22,0,8,.091,.091
2013,Jeanmar,Gomez,13,0,9,.077,.077
2013,James,McDonald,11,1,5,.333,.273
2013,Brandon,Cumpton,9,1,4,.100,.000
2013,Vin,Mazzaro,6,0,4,.167,.167
2013,Jonathan,Sanchez,5,1,4,.167,.000
2013,Justin,Wilson,5,0,5,.000,.000
2013,Bryan,Morris,5,0,2,.200,.200
2013,Tony,Watson,1,0,1,.000,.000
2013,Kris,Johnson,2,0,1,.000,.000
2013,Jared,Hughes,2,0,2,.000,.000
2013,Stolmy,Pimentel,1,0,0,.000,.000
2013,Chris,Leroux,1,0,0,.000,.000
2013,Ryan,Reid,1,0,0,.000,.000
2013,Phil,Irwin,1,0,1,.000,.000
2013,Mark,Melancon,0,0,0,0.0,0.0
2013,Kyle,Farnsworth,0,0,0,0.0,0.0
2013,Duke,Welker,0,0,0,0.0,0.0
2013,Mike,Zagurski,0,0,0,0.0,0.0
2013,Jason,Grilli,0,0,0,0.0,0.0
2013,Jose,Contreras,0,0,0,0.0,0.0
2013,Vic,Black,0,0,0,0.0,0.0
2013,Nick,Hundley,373,26,98,.290,.389
2013,Yonder,Alonso,334,32,47,.341,.368
2013,Jedd,Gyorko,486,33,123,.301,.444
2013,Everth,Cabrera,381,41,69,.355,.381
2013,Chase,Headley,520,67,142,.347,.400
2013,Carlos,Quentin,276,31,55,.363,.493
2013,Alexi,Amarista,368,22,57,.282,.337
2013,Will,Venable,481,29,118,.312,.484
2013,Chris,Denorfia,473,42,84,.337,.395
2013,Jesus,Guzman,288,27,79,.297,.378
2013,Kyle,Blanks,280,21,85,.305,.379
2013,Logan,Forsythe,220,19,54,.281,.332
2013,Mark,Kotsay,155,13,25,.253,.226
2013,Ronny,Cedeno,123,8,31,.318,.366
2013,Yasmani,Grandal,88,18,18,.352,.341
2013,Tommy,Medica,69,10,23,.380,.449
2013,Rene,Rivera,67,2,16,.268,.328
2013,Pedro,Ciriaco,63,3,10,.284,.333
2013,Cameron,Maybin,51,4,9,.232,.235
2013,John,Baker,40,6,12,.261,.150
2013,Rey,Fuentes,33,3,16,.222,.152
2013,Jaff,Decker,26,3,4,.233,.269
2013,Chris,Robinson,12,0,3,.167,.417
2013,Cody,Ransom,11,0,5,.000,.000
2013,Eric,Stults,61,0,21,.177,.230
2013,Andrew,Cashner,53,1,25,.259,.321
2013,Edinson,Volquez,34,1,20,.143,.235
2013,Jason,Marquis,42,0,12,.119,.143
2013,Tyson,Ross,33,0,18,.182,.182
2013,Ian,Kennedy,16,3,9,.263,.188
2013,Robbie,Erlin,16,1,5,.118,.063
2013,Clayton,Richard,14,0,5,.214,.214
2013,Burch,Smith,9,1,2,.200,.111
2013,Tim,Stauffer,8,0,4,.000,.000
2013,Sean,O'Sullivan,6,0,4,.167,.333
2013,Thad,Weber,3,0,0,.000,.000
2013,Anthony,Bass,2,0,1,.000,.000
2013,Dale,Thayer,1,0,0,.000,.000
2013,Brad,Boxberger,1,0,0,.000,.000
2013,Nick,Vincent,0,0,0,0.0,0.0
2013,Joe,Thatcher,0,0,0,0.0,0.0
2013,Tommy,Layne,0,0,0,0.0,0.0
2013,Huston,Street,0,0,0,0.0,0.0
2013,Brad,Brach,0,0,0,0.0,0.0
2013,Colt,Hynes,0,0,0,0.0,0.0
2013,Miles,Mikolas,0,0,0,0.0,0.0
2013,Luke,Gregerson,0,0,0,0.0,0.0
2013,Mike,Zunino,173,16,49,.290,.329
2013,Justin,Smoak,454,64,119,.334,.412
2013,Nick,Franklin,369,42,113,.303,.382
2013,Brendan,Ryan,260,21,60,.254,.265
2013,Kyle,Seager,615,68,122,.338,.426
2013,Raul,Ibanez,454,42,128,.306,.487
2013,Michael,Saunders,406,54,118,.323,.397
2013,Mike,Morse,283,20,80,.283,.410
2013,Kendrys,Morales,602,49,114,.336,.449
2013,Dustin,Ackley,384,37,72,.319,.341
2013,Brad,Miller,306,24,52,.318,.418
2013,Endy,Chavez,266,9,31,.290,.327
2013,Jason,Bay,206,26,62,.298,.393
2013,Franklin,Gutierrez,145,5,43,.273,.503
2013,Kelly,Shoppach,107,12,45,.293,.346
2013,Jesus,Montero,101,8,21,.264,.327
2013,Henry,Blanco,96,10,26,.215,.240
2013,Robert,Andino,76,7,27,.253,.237
2013,Abraham,Almonte,72,6,21,.313,.403
2013,Humberto,Quintero,67,3,15,.257,.328
2013,Carlos,Triunfel,44,0,11,.152,.159
