pitcher_id,game_id,StartVsRelief,pitch_count
112526,gid_2016_04_03_nynmlb_kcamlb_1,Starter,20
112526,gid_2016_04_09_phimlb_nynmlb_1,Starter,90
112526,gid_2016_04_15_nynmlb_clemlb_1,Starter,97
112526,gid_2016_04_20_nynmlb_phimlb_1,Starter,90
112526,gid_2016_04_26_cinmlb_nynmlb_1,Starter,86
276351,gid_2016_04_04_wasmlb_atlmlb_1,Reliever,21
276351,gid_2016_04_09_slnmlb_atlmlb_1,Reliever,26
276351,gid_2016_04_11_atlmlb_wasmlb_1,Reliever,15
276351,gid_2016_04_16_atlmlb_miamlb_1,Reliever,20
276351,gid_2016_04_17_atlmlb_miamlb_1,Reliever,12
276351,gid_2016_04_20_lanmlb_atlmlb_1,Reliever,22
276351,gid_2016_04_22_nynmlb_atlmlb_1,Reliever,6
276351,gid_2016_04_24_nynmlb_atlmlb_1,Reliever,22
276351,gid_2016_04_27_atlmlb_bosmlb_1,Reliever,15
276542,gid_2016_04_06_seamlb_texmlb_1,Reliever,20
276542,gid_2016_04_08_oakmlb_seamlb_1,Reliever,20
276542,gid_2016_04_16_seamlb_nyamlb_1,Reliever,20
276542,gid_2016_04_20_seamlb_clemlb_1,Reliever,7
276542,gid_2016_04_21_seamlb_clemlb_1,Reliever,21
279571,gid_2016_04_07_miamlb_wasmlb_1,Reliever,20
279571,gid_2016_04_11_atlmlb_wasmlb_1,Reliever,6
279571,gid_2016_04_16_wasmlb_phimlb_1,Reliever,16
279571,gid_2016_04_18_wasmlb_miamlb_1,Reliever,10
279571,gid_2016_04_21_wasmlb_miamlb_1,Reliever,20
279571,gid_2016_04_24_minmlb_wasmlb_1,Reliever,14
279571,gid_2016_04_26_phimlb_wasmlb_1,Reliever,3
282332,gid_2016_04_09_nyamlb_detmlb_1,Starter,90
282332,gid_2016_04_16_seamlb_nyamlb_1,Starter,95
282332,gid_2016_04_22_tbamlb_nyamlb_1,Starter,80
282332,gid_2016_04_27_nyamlb_texmlb_1,Starter,90
285064,gid_2016_04_08_pitmlb_cinmlb_1,Starter,39
285064,gid_2016_04_13_detmlb_pitmlb_1,Starter,66
285064,gid_2016_04_19_pitmlb_sdnmlb_1,Starter,49
285064,gid_2016_04_24_pitmlb_arimlb_1,Starter,34
285064,gid_2016_04_27_pitmlb_colmlb_1,Starter,14
285079,gid_2016_04_04_tormlb_tbamlb_1,Starter,82
285079,gid_2016_04_09_bosmlb_tormlb_1,Starter,101
285079,gid_2016_04_15_tormlb_bosmlb_1,Starter,106
285079,gid_2016_04_20_tormlb_balmlb_1,Starter,94
285079,gid_2016_04_26_chamlb_tormlb_1,Starter,97
407793,gid_2016_04_07_chnmlb_arimlb_1,Starter,84
407793,gid_2016_04_13_cinmlb_chnmlb_1,Starter,90
407793,gid_2016_04_18_chnmlb_slnmlb_1,Starter,91
407793,gid_2016_04_23_chnmlb_cinmlb_1,Starter,95
407822,gid_2016_04_04_colmlb_arimlb_1,Starter,94
407822,gid_2016_04_09_sdnmlb_colmlb_1,Starter,97
407822,gid_2016_04_14_sfnmlb_colmlb_1,Starter,102
407822,gid_2016_04_19_colmlb_cinmlb_1,Starter,63
407822,gid_2016_04_26_pitmlb_colmlb_1,Starter,73
407845,gid_2016_04_05_lanmlb_sdnmlb_1,Reliever,20
407845,gid_2016_04_11_sdnmlb_phimlb_1,Reliever,12
407845,gid_2016_04_15_arimlb_sdnmlb_1,Reliever,16
407845,gid_2016_04_16_arimlb_sdnmlb_1,Reliever,23
407845,gid_2016_04_19_pitmlb_sdnmlb_1,Reliever,15
407845,gid_2016_04_22_slnmlb_sdnmlb_1,Reliever,20
407845,gid_2016_04_27_sdnmlb_sfnmlb_1,Reliever,24
407845,gid_2016_04_30_sdnmlb_lanmlb_1,Reliever,13
407890,gid_2016_04_06_seamlb_texmlb_1,Starter,96
407890,gid_2016_04_11_texmlb_seamlb_1,Starter,90
407890,gid_2016_04_16_balmlb_texmlb_1,Starter,104
407890,gid_2016_04_23_texmlb_chamlb_1,Starter,105
407890,gid_2016_04_29_anamlb_texmlb_1,Starter,80
407908,gid_2016_04_05_seamlb_texmlb_1,Reliever,20
407908,gid_2016_04_08_oakmlb_seamlb_1,Reliever,9
407908,gid_2016_04_10_oakmlb_seamlb_1,Reliever,19
407908,gid_2016_04_13_texmlb_seamlb_1,Reliever,13
407908,gid_2016_04_15_seamlb_nyamlb_1,Reliever,10
407908,gid_2016_04_20_seamlb_clemlb_1,Reliever,14
407908,gid_2016_04_21_seamlb_clemlb_1,Reliever,19
407908,gid_2016_04_22_seamlb_anamlb_1,Reliever,20
407908,gid_2016_04_25_houmlb_seamlb_1,Reliever,20
408061,gid_2016_04_05_detmlb_miamlb_1,Reliever,19
408061,gid_2016_04_06_detmlb_miamlb_1,Reliever,12
408061,gid_2016_04_12_pitmlb_detmlb_1,Reliever,11
408061,gid_2016_04_13_detmlb_pitmlb_1,Reliever,8
408061,gid_2016_04_14_detmlb_pitmlb_1,Reliever,22
408061,gid_2016_04_16_detmlb_houmlb_1,Reliever,11
408061,gid_2016_04_20_detmlb_kcamlb_1,Reliever,29
408061,gid_2016_04_27_oakmlb_detmlb_1,Reliever,12
408061,gid_2016_04_28_oakmlb_detmlb_1,Reliever,4
408061,gid_2016_04_30_detmlb_minmlb_1,Reliever,21
408241,gid_2016_04_07_lanmlb_sfnmlb_1,Starter,79
408241,gid_2016_04_13_sfnmlb_colmlb_1,Starter,83
408241,gid_2016_04_18_arimlb_sfnmlb_1,Starter,77
408241,gid_2016_04_23_miamlb_sfnmlb_1,Starter,90
408241,gid_2016_04_29_sfnmlb_nynmlb_1,Starter,70
424144,gid_2016_04_04_wasmlb_atlmlb_1,Reliever,4
424144,gid_2016_04_07_miamlb_wasmlb_1,Reliever,14
424144,gid_2016_04_12_atlmlb_wasmlb_1,Reliever,13
424144,gid_2016_04_13_atlmlb_wasmlb_1,Reliever,11
424144,gid_2016_04_18_wasmlb_miamlb_1,Reliever,12
424144,gid_2016_04_20_wasmlb_miamlb_1,Reliever,12
424144,gid_2016_04_23_minmlb_wasmlb_1,Reliever,4
424144,gid_2016_04_24_minmlb_wasmlb_1,Reliever,18
424144,gid_2016_04_26_phimlb_wasmlb_1,Reliever,11
425426,gid_2016_04_09_minmlb_kcamlb_1,Reliever,22
425426,gid_2016_04_11_kcamlb_houmlb_1,Reliever,40
425426,gid_2016_04_20_detmlb_kcamlb_1,Reliever,18
425426,gid_2016_04_23_balmlb_kcamlb_1,Reliever,28
425426,gid_2016_04_25_kcamlb_anamlb_1,Reliever,12
425426,gid_2016_04_26_kcamlb_anamlb_1,Reliever,8
425492,gid_2016_04_04_chamlb_oakmlb_1,Reliever,8
425492,gid_2016_04_06_chamlb_oakmlb_1,Reliever,25
425492,gid_2016_04_08_oakmlb_seamlb_1,Reliever,9
425492,gid_2016_04_10_oakmlb_seamlb_1,Reliever,21
425492,gid_2016_04_12_anamlb_oakmlb_1,Reliever,21
425492,gid_2016_04_16_kcamlb_oakmlb_1,Reliever,19
425492,gid_2016_04_17_kcamlb_oakmlb_1,Reliever,11
425492,gid_2016_04_19_oakmlb_nyamlb_1,Reliever,12
425492,gid_2016_04_21_oakmlb_nyamlb_1,Reliever,7
425492,gid_2016_04_22_oakmlb_tormlb_1,Reliever,12
425492,gid_2016_04_28_oakmlb_detmlb_1,Reliever,11
425492,gid_2016_04_29_houmlb_oakmlb_1,Reliever,12
425492,gid_2016_04_30_houmlb_oakmlb_1,Reliever,28
425626,gid_2016_04_04_sfnmlb_milmlb_1,Reliever,13
425626,gid_2016_04_06_sfnmlb_milmlb_1,Reliever,4
425626,gid_2016_04_09_houmlb_milmlb_1,Reliever,16
425626,gid_2016_04_11_milmlb_slnmlb_1,Reliever,42
425626,gid_2016_04_14_milmlb_slnmlb_1,Reliever,38
425626,gid_2016_04_17_milmlb_pitmlb_1,Reliever,47
425626,gid_2016_04_21_minmlb_milmlb_1,Reliever,24
425626,gid_2016_04_22_phimlb_milmlb_1,Reliever,17
425626,gid_2016_04_28_milmlb_chnmlb_1,Reliever,33
425626,gid_2016_04_30_miamlb_milmlb_1,Reliever,36
425657,gid_2016_04_06_sfnmlb_milmlb_1,Reliever,7
425657,gid_2016_04_07_lanmlb_sfnmlb_1,Reliever,9
425657,gid_2016_04_08_lanmlb_sfnmlb_1,Reliever,4
425657,gid_2016_04_09_lanmlb_sfnmlb_1,Reliever,6
425657,gid_2016_04_14_sfnmlb_colmlb_1,Reliever,11
425657,gid_2016_04_16_sfnmlb_lanmlb_1,Reliever,14
425657,gid_2016_04_18_arimlb_sfnmlb_1,Reliever,1
425657,gid_2016_04_19_arimlb_sfnmlb_1,Reliever,3
425657,gid_2016_04_22_miamlb_sfnmlb_1,Reliever,8
425657,gid_2016_04_23_miamlb_sfnmlb_1,Reliever,2
425657,gid_2016_04_27_sdnmlb_sfnmlb_1,Reliever,7
425657,gid_2016_04_29_sfnmlb_nynmlb_1,Reliever,14
425794,gid_2016_04_03_slnmlb_pitmlb_1,Starter,96
425794,gid_2016_04_10_slnmlb_atlmlb_1,Starter,87
425794,gid_2016_04_16_cinmlb_slnmlb_1,Starter,74
425794,gid_2016_04_22_slnmlb_sdnmlb_1,Starter,87
425794,gid_2016_04_27_slnmlb_arimlb_1,Starter,92
425844,gid_2016_04_04_colmlb_arimlb_1,Starter,82
425844,gid_2016_04_09_chnmlb_arimlb_1,Starter,100
425844,gid_2016_04_15_arimlb_sdnmlb_1,Starter,95
425844,gid_2016_04_20_arimlb_sfnmlb_1,Starter,102
425844,gid_2016_04_25_slnmlb_arimlb_1,Starter,96
425844,gid_2016_04_30_colmlb_arimlb_1,Starter,105
425856,gid_2016_04_06_tormlb_tbamlb_1,Reliever,24
425856,gid_2016_04_08_bosmlb_tormlb_1,Reliever,18
425856,gid_2016_04_12_nyamlb_tormlb_1,Reliever,10
425856,gid_2016_04_16_tormlb_bosmlb_1,Reliever,13
425856,gid_2016_04_20_tormlb_balmlb_1,Reliever,33
425856,gid_2016_04_23_oakmlb_tormlb_1,Reliever,28
425856,gid_2016_04_25_chamlb_tormlb_1,Reliever,28
425856,gid_2016_04_27_chamlb_tormlb_1,Reliever,17
429719,gid_2016_04_05_detmlb_miamlb_1,Reliever,12
429719,gid_2016_04_06_detmlb_miamlb_1,Reliever,24
429719,gid_2016_04_10_miamlb_wasmlb_1,Reliever,22
429719,gid_2016_04_17_atlmlb_miamlb_1,Reliever,12
429722,gid_2016_04_04_minmlb_balmlb_1,Starter,39
429722,gid_2016_04_08_minmlb_kcamlb_1,Starter,102
429722,gid_2016_04_14_chamlb_minmlb_1,Starter,100
429722,gid_2016_04_19_milmlb_minmlb_1,Starter,95
429780,gid_2016_04_06_detmlb_miamlb_1,Reliever,41
429780,gid_2016_04_10_miamlb_wasmlb_1,Reliever,6
429780,gid_2016_04_11_miamlb_nynmlb_1,Reliever,21
429780,gid_2016_04_15_atlmlb_miamlb_1,Reliever,10
429780,gid_2016_04_16_atlmlb_miamlb_1,Reliever,19
429780,gid_2016_04_19_wasmlb_miamlb_1,Reliever,33
430580,gid_2016_04_08_pitmlb_cinmlb_1,Starter,89
430580,gid_2016_04_13_cinmlb_chnmlb_1,Starter,49
430580,gid_2016_04_15_cinmlb_slnmlb_1,Starter,27
430580,gid_2016_04_24_chnmlb_cinmlb_1,Starter,70
430580,gid_2016_04_30_cinmlb_pitmlb_1,Starter,98
430589,gid_2016_04_04_colmlb_arimlb_1,Reliever,7
430589,gid_2016_04_06_colmlb_arimlb_1,Reliever,7
430589,gid_2016_04_09_sdnmlb_colmlb_1,Reliever,9
430589,gid_2016_04_14_sfnmlb_colmlb_1,Reliever,28
430589,gid_2016_04_15_colmlb_chnmlb_1,Reliever,20
430589,gid_2016_04_18_colmlb_cinmlb_1,Reliever,12
430589,gid_2016_04_20_colmlb_cinmlb_1,Reliever,7
430589,gid_2016_04_22_lanmlb_colmlb_1,Reliever,10
430589,gid_2016_04_24_lanmlb_colmlb_1,Reliever,2
430589,gid_2016_04_27_pitmlb_colmlb_1,Reliever,9
430589,gid_2016_04_30_colmlb_arimlb_1,Reliever,16
430599,gid_2016_04_06_lanmlb_sdnmlb_1,Reliever,16
430599,gid_2016_04_08_lanmlb_sfnmlb_1,Reliever,2
430599,gid_2016_04_10_lanmlb_sfnmlb_1,Reliever,21
430599,gid_2016_04_15_sfnmlb_lanmlb_1,Reliever,14
430599,gid_2016_04_19_lanmlb_atlmlb_1,Reliever,12
430599,gid_2016_04_20_lanmlb_atlmlb_1,Reliever,19
430599,gid_2016_04_23_lanmlb_colmlb_1,Reliever,9
430599,gid_2016_04_24_lanmlb_colmlb_1,Reliever,1
430599,gid_2016_04_25_miamlb_lanmlb_1,Reliever,21
430599,gid_2016_04_27_miamlb_lanmlb_1,Reliever,12
430599,gid_2016_04_30_sdnmlb_lanmlb_1,Reliever,20
430641,gid_2016_04_04_sfnmlb_milmlb_1,Reliever,22
430641,gid_2016_04_06_sfnmlb_milmlb_1,Reliever,16
430641,gid_2016_04_09_houmlb_milmlb_1,Reliever,20
430641,gid_2016_04_17_milmlb_pitmlb_1,Reliever,18
430641,gid_2016_04_18_milmlb_minmlb_1,Reliever,33
430641,gid_2016_04_20_minmlb_milmlb_1,Reliever,10
430641,gid_2016_04_22_phimlb_milmlb_1,Reliever,28
430641,gid_2016_04_26_milmlb_chnmlb_1,Reliever,23
430641,gid_2016_04_29_miamlb_milmlb_1,Reliever,27
430661,gid_2016_04_05_detmlb_miamlb_1,Reliever,10
430661,gid_2016_04_06_detmlb_miamlb_1,Reliever,19
430661,gid_2016_04_10_miamlb_wasmlb_1,Reliever,15
430661,gid_2016_04_11_miamlb_nynmlb_1,Reliever,13
430661,gid_2016_04_13_miamlb_nynmlb_1,Reliever,26
430661,gid_2016_04_16_atlmlb_miamlb_1,Reliever,6
430912,gid_2016_04_08_lanmlb_sfnmlb_1,Starter,89
430912,gid_2016_04_14_sfnmlb_colmlb_1,Starter,91
430912,gid_2016_04_19_arimlb_sfnmlb_1,Starter,87
430912,gid_2016_04_24_miamlb_sfnmlb_1,Starter,99
430912,gid_2016_04_30_sfnmlb_nynmlb_1,Starter,108
430935,gid_2016_04_04_seamlb_texmlb_1,Starter,103
430935,gid_2016_04_09_texmlb_anamlb_1,Starter,95
430935,gid_2016_04_14_balmlb_texmlb_1,Starter,106
430935,gid_2016_04_20_houmlb_texmlb_1,Starter,106
431148,gid_2016_04_05_lanmlb_sdnmlb_1,Starter,75
431148,gid_2016_04_10_lanmlb_sfnmlb_1,Starter,81
431148,gid_2016_04_16_sfnmlb_lanmlb_1,Starter,93
431148,gid_2016_04_22_lanmlb_colmlb_1,Starter,88
431148,gid_2016_04_27_miamlb_lanmlb_1,Starter,113
432934,gid_2016_04_05_nynmlb_kcamlb_1,Starter,93
432934,gid_2016_04_11_kcamlb_houmlb_1,Starter,101
432934,gid_2016_04_16_kcamlb_oakmlb_1,Starter,89
432934,gid_2016_04_22_balmlb_kcamlb_1,Starter,95
432934,gid_2016_04_27_kcamlb_anamlb_1,Starter,78
433579,gid_2016_04_08_clemlb_chamlb_1,Starter,105
433579,gid_2016_04_16_chamlb_tbamlb_1,Starter,86
433579,gid_2016_04_21_anamlb_chamlb_1,Starter,100
433579,gid_2016_04_28_chamlb_balmlb_1,Starter,96
433586,gid_2016_04_05_sfnmlb_milmlb_1,Reliever,15
433586,gid_2016_04_08_lanmlb_sfnmlb_1,Reliever,10
433586,gid_2016_04_09_lanmlb_sfnmlb_1,Reliever,23
433586,gid_2016_04_10_lanmlb_sfnmlb_1,Reliever,12
433586,gid_2016_04_16_sfnmlb_lanmlb_1,Reliever,14
433586,gid_2016_04_18_arimlb_sfnmlb_1,Reliever,21
433586,gid_2016_04_24_miamlb_sfnmlb_1,Reliever,11
433586,gid_2016_04_25_sdnmlb_sfnmlb_1,Reliever,25
433587,gid_2016_04_04_seamlb_texmlb_1,Starter,93
433587,gid_2016_04_10_oakmlb_seamlb_1,Starter,99
433587,gid_2016_04_16_seamlb_nyamlb_1,Starter,106
433587,gid_2016_04_23_seamlb_anamlb_1,Starter,104
433587,gid_2016_04_29_kcamlb_seamlb_1,Starter,115
433589,gid_2016_04_07_miamlb_wasmlb_1,Reliever,23
433589,gid_2016_04_15_wasmlb_phimlb_1,Reliever,24
433589,gid_2016_04_18_wasmlb_miamlb_1,Reliever,10
433589,gid_2016_04_20_wasmlb_miamlb_1,Reliever,43
433589,gid_2016_04_24_minmlb_wasmlb_1,Reliever,77
434137,gid_2016_04_06_detmlb_miamlb_1,Reliever,17
434137,gid_2016_04_09_nyamlb_detmlb_1,Reliever,33
434137,gid_2016_04_11_pitmlb_detmlb_1,Reliever,27
434378,gid_2016_04_05_detmlb_miamlb_1,Starter,98
434378,gid_2016_04_11_pitmlb_detmlb_1,Starter,111
434378,gid_2016_04_16_detmlb_houmlb_1,Starter,106
434378,gid_2016_04_22_clemlb_detmlb_1,Starter,118
434378,gid_2016_04_27_oakmlb_detmlb_1,Starter,102
434442,gid_2016_04_06_lanmlb_sdnmlb_1,Reliever,12
434442,gid_2016_04_07_lanmlb_sfnmlb_1,Reliever,8
434442,gid_2016_04_10_lanmlb_sfnmlb_1,Reliever,11
434442,gid_2016_04_14_arimlb_lanmlb_1,Reliever,13
434442,gid_2016_04_16_sfnmlb_lanmlb_1,Reliever,14
434442,gid_2016_04_19_lanmlb_atlmlb_1,Reliever,10
434442,gid_2016_04_20_lanmlb_atlmlb_1,Reliever,23
434442,gid_2016_04_25_miamlb_lanmlb_1,Reliever,4
434442,gid_2016_04_26_miamlb_lanmlb_1,Reliever,5
434442,gid_2016_04_30_sdnmlb_lanmlb_1,Reliever,17
434538,gid_2016_04_03_slnmlb_pitmlb_1,Starter,94
434538,gid_2016_04_08_pitmlb_cinmlb_1,Starter,90
434538,gid_2016_04_19_pitmlb_sdnmlb_1,Starter,100
434538,gid_2016_04_24_pitmlb_arimlb_1,Starter,97
434538,gid_2016_04_30_cinmlb_pitmlb_1,Starter,109
434622,gid_2016_04_07_minmlb_balmlb_1,Starter,107
434622,gid_2016_04_13_balmlb_bosmlb_1,Starter,104
434622,gid_2016_04_20_tormlb_balmlb_1,Starter,110
434622,gid_2016_04_26_balmlb_tbamlb_1,Starter,102
434628,gid_2016_04_08_chnmlb_arimlb_1,Starter,89
434628,gid_2016_04_14_cinmlb_chnmlb_1,Starter,88
434628,gid_2016_04_19_chnmlb_slnmlb_1,Starter,84
434628,gid_2016_04_24_chnmlb_cinmlb_1,Starter,96
434671,gid_2016_04_06_detmlb_miamlb_1,Starter,89
434671,gid_2016_04_12_pitmlb_detmlb_1,Starter,107
434671,gid_2016_04_17_detmlb_houmlb_1,Starter,110
434671,gid_2016_04_23_clemlb_detmlb_1,Starter,60
434671,gid_2016_04_28_oakmlb_detmlb_1,Starter,114
434718,gid_2016_04_05_chnmlb_anamlb_1,Reliever,6
434718,gid_2016_04_07_texmlb_anamlb_1,Reliever,7
434718,gid_2016_04_10_texmlb_anamlb_1,Reliever,10
434718,gid_2016_04_11_anamlb_oakmlb_1,Reliever,6
434718,gid_2016_04_12_anamlb_oakmlb_1,Reliever,7
434718,gid_2016_04_17_anamlb_minmlb_1,Reliever,9
434718,gid_2016_04_21_anamlb_chamlb_1,Reliever,29
434718,gid_2016_04_22_seamlb_anamlb_1,Reliever,8
434718,gid_2016_04_23_seamlb_anamlb_1,Reliever,12
435043,gid_2016_04_04_chamlb_oakmlb_1,Reliever,4
435043,gid_2016_04_05_chamlb_oakmlb_1,Reliever,3
435043,gid_2016_04_07_chamlb_oakmlb_1,Reliever,12
435043,gid_2016_04_09_clemlb_chamlb_1,Reliever,2
435043,gid_2016_04_11_chamlb_minmlb_1,Reliever,3
435043,gid_2016_04_13_chamlb_minmlb_1,Reliever,9
435043,gid_2016_04_14_chamlb_minmlb_1,Reliever,7
435043,gid_2016_04_17_chamlb_tbamlb_1,Reliever,7
435043,gid_2016_04_18_anamlb_chamlb_1,Reliever,14
435043,gid_2016_04_21_anamlb_chamlb_1,Reliever,15
435043,gid_2016_04_23_texmlb_chamlb_1,Reliever,24
435043,gid_2016_04_24_texmlb_chamlb_1,Reliever,13
435043,gid_2016_04_27_chamlb_tormlb_1,Reliever,13
435043,gid_2016_04_30_chamlb_balmlb_1,Reliever,6
444436,gid_2016_04_03_tormlb_tbamlb_1,Reliever,22
444436,gid_2016_04_06_tormlb_tbamlb_1,Reliever,15
444436,gid_2016_04_14_clemlb_tbamlb_1,Reliever,18
444436,gid_2016_04_20_tbamlb_bosmlb_1,Reliever,16
444436,gid_2016_04_22_tbamlb_nyamlb_1,Reliever,10
444436,gid_2016_04_27_balmlb_tbamlb_1,Reliever,14
444436,gid_2016_04_29_tormlb_tbamlb_1,Reliever,15
444468,gid_2016_04_07_chnmlb_arimlb_1,Reliever,13
444468,gid_2016_04_09_chnmlb_arimlb_1,Reliever,10
444468,gid_2016_04_11_cinmlb_chnmlb_1,Reliever,12
444468,gid_2016_04_19_chnmlb_slnmlb_1,Reliever,12
444468,gid_2016_04_24_chnmlb_cinmlb_1,Reliever,11
444468,gid_2016_04_26_milmlb_chnmlb_1,Reliever,17
444468,gid_2016_04_29_atlmlb_chnmlb_1,Reliever,6
444520,gid_2016_04_05_detmlb_miamlb_1,Reliever,13
444520,gid_2016_04_07_miamlb_wasmlb_1,Reliever,23
444520,gid_2016_04_11_miamlb_nynmlb_1,Reliever,11
444520,gid_2016_04_12_miamlb_nynmlb_1,Reliever,17
444520,gid_2016_04_15_atlmlb_miamlb_1,Reliever,8
444520,gid_2016_04_16_atlmlb_miamlb_1,Reliever,13
444520,gid_2016_04_20_wasmlb_miamlb_1,Reliever,8
444520,gid_2016_04_21_wasmlb_miamlb_1,Reliever,9
444520,gid_2016_04_23_miamlb_sfnmlb_1,Reliever,17
444520,gid_2016_04_26_miamlb_lanmlb_1,Reliever,23
444520,gid_2016_04_30_miamlb_milmlb_1,Reliever,8
444857,gid_2016_04_08_houmlb_milmlb_1,Starter,79
444857,gid_2016_04_13_kcamlb_houmlb_1,Starter,100
444857,gid_2016_04_19_houmlb_texmlb_1,Starter,96
444857,gid_2016_04_24_bosmlb_houmlb_1,Starter,100
444857,gid_2016_04_30_houmlb_oakmlb_1,Starter,34
445060,gid_2016_04_10_minmlb_kcamlb_1,Starter,98
445060,gid_2016_04_16_anamlb_minmlb_1,Starter,100
445060,gid_2016_04_21_minmlb_milmlb_1,Starter,96
445060,gid_2016_04_26_clemlb_minmlb_1,Starter,102
445276,gid_2016_04_05_lanmlb_sdnmlb_1,Reliever,12
445276,gid_2016_04_09_lanmlb_sfnmlb_1,Reliever,15
445276,gid_2016_04_13_arimlb_lanmlb_1,Reliever,18
445276,gid_2016_04_14_arimlb_lanmlb_1,Reliever,14
445276,gid_2016_04_17_sfnmlb_lanmlb_1,Reliever,16
445276,gid_2016_04_20_lanmlb_atlmlb_1,Reliever,13
445276,gid_2016_04_21_lanmlb_atlmlb_1,Reliever,11
445276,gid_2016_04_23_lanmlb_colmlb_1,Reliever,17
445276,gid_2016_04_24_lanmlb_colmlb_1,Reliever,14
445276,gid_2016_04_29_sdnmlb_lanmlb_1,Reliever,13
445926,gid_2016_04_04_tormlb_tbamlb_1,Reliever,15
445926,gid_2016_04_05_tormlb_tbamlb_1,Reliever,7
445926,gid_2016_04_08_bosmlb_tormlb_1,Reliever,13
445926,gid_2016_04_12_nyamlb_tormlb_1,Reliever,26
445926,gid_2016_04_15_tormlb_bosmlb_1,Reliever,12
445926,gid_2016_04_22_oakmlb_tormlb_1,Reliever,28
445926,gid_2016_04_24_oakmlb_tormlb_1,Reliever,9
445926,gid_2016_04_25_chamlb_tormlb_1,Reliever,12
445926,gid_2016_04_27_chamlb_tormlb_1,Reliever,13
445926,gid_2016_04_30_tormlb_tbamlb_1,Reliever,19
445968,gid_2016_04_03_tormlb_tbamlb_1,Reliever,17
445968,gid_2016_04_05_tormlb_tbamlb_1,Reliever,16
445968,gid_2016_04_14_clemlb_tbamlb_1,Reliever,28
445968,gid_2016_04_20_tbamlb_bosmlb_1,Reliever,13
445968,gid_2016_04_21_tbamlb_bosmlb_1,Reliever,10
445968,gid_2016_04_22_tbamlb_nyamlb_1,Reliever,14
445968,gid_2016_04_27_balmlb_tbamlb_1,Reliever,16
445968,gid_2016_04_29_tormlb_tbamlb_1,Reliever,12
446099,gid_2016_04_04_chamlb_oakmlb_1,Reliever,30
446099,gid_2016_04_06_chamlb_oakmlb_1,Reliever,17
446099,gid_2016_04_08_oakmlb_seamlb_1,Reliever,17
446099,gid_2016_04_10_oakmlb_seamlb_1,Reliever,8
446099,gid_2016_04_12_anamlb_oakmlb_1,Reliever,11
446099,gid_2016_04_16_kcamlb_oakmlb_1,Reliever,25
446099,gid_2016_04_17_kcamlb_oakmlb_1,Reliever,11
446099,gid_2016_04_19_oakmlb_nyamlb_1,Reliever,12
446099,gid_2016_04_21_oakmlb_nyamlb_1,Reliever,22
446099,gid_2016_04_26_oakmlb_detmlb_1,Reliever,28
446099,gid_2016_04_30_houmlb_oakmlb_1,Reliever,13
446321,gid_2016_04_05_bosmlb_clemlb_1,Reliever,9
446321,gid_2016_04_06_bosmlb_clemlb_1,Reliever,15
446321,gid_2016_04_15_nynmlb_clemlb_1,Reliever,13
446321,gid_2016_04_17_nynmlb_clemlb_1,Reliever,23
446321,gid_2016_04_20_seamlb_clemlb_1,Reliever,10
446321,gid_2016_04_21_seamlb_clemlb_1,Reliever,10
446321,gid_2016_04_25_clemlb_minmlb_1,Reliever,9
446372,gid_2016_04_05_bosmlb_clemlb_1,Starter,96
446372,gid_2016_04_12_clemlb_tbamlb_1,Starter,109
446372,gid_2016_04_17_nynmlb_clemlb_1,Starter,95
446372,gid_2016_04_23_clemlb_detmlb_1,Starter,100
446372,gid_2016_04_29_clemlb_phimlb_1,Starter,90
446399,gid_2016_04_04_tormlb_tbamlb_1,Reliever,13
446399,gid_2016_04_05_tormlb_tbamlb_1,Reliever,12
446399,gid_2016_04_08_bosmlb_tormlb_1,Reliever,18
446399,gid_2016_04_12_nyamlb_tormlb_1,Reliever,18
446399,gid_2016_04_13_nyamlb_tormlb_1,Reliever,16
446399,gid_2016_04_16_tormlb_bosmlb_1,Reliever,9
446399,gid_2016_04_18_tormlb_bosmlb_1,Reliever,11
446399,gid_2016_04_19_tormlb_balmlb_1,Reliever,16
446399,gid_2016_04_21_tormlb_balmlb_1,Reliever,24
446399,gid_2016_04_24_oakmlb_tormlb_1,Reliever,4
446399,gid_2016_04_25_chamlb_tormlb_1,Reliever,14
446399,gid_2016_04_29_tormlb_tbamlb_1,Reliever,9
446399,gid_2016_04_30_tormlb_tbamlb_1,Reliever,13
446899,gid_2016_04_06_colmlb_arimlb_1,Reliever,12
446899,gid_2016_04_08_chnmlb_arimlb_1,Reliever,11
446899,gid_2016_04_09_chnmlb_arimlb_1,Reliever,22
446899,gid_2016_04_12_arimlb_lanmlb_1,Reliever,13
446899,gid_2016_04_15_arimlb_sdnmlb_1,Reliever,19
446899,gid_2016_04_16_arimlb_sdnmlb_1,Reliever,39
446899,gid_2016_04_18_arimlb_sfnmlb_1,Reliever,12
446899,gid_2016_04_20_arimlb_sfnmlb_1,Reliever,16
446899,gid_2016_04_24_pitmlb_arimlb_1,Reliever,13
446899,gid_2016_04_28_slnmlb_arimlb_1,Reliever,16
446899,gid_2016_04_30_colmlb_arimlb_1,Reliever,20
447714,gid_2016_04_04_wasmlb_atlmlb_1,Reliever,10
447714,gid_2016_04_08_slnmlb_atlmlb_1,Reliever,2
447714,gid_2016_04_10_slnmlb_atlmlb_1,Reliever,1
447714,gid_2016_04_11_atlmlb_wasmlb_1,Reliever,12
