game_id,variable,value
gid_2015_05_12_slnmlb_clemlb_1,global_prior_CU_percent,0.08246597277822258
gid_2015_05_15_detmlb_slnmlb_1,global_prior_CU_percent,0.08220271348762968
gid_2015_05_16_detmlb_slnmlb_1,global_prior_CU_percent,0.08209538702111024
gid_2015_05_18_slnmlb_nynmlb_1,global_prior_CU_percent,0.08536585365853659
gid_2015_05_26_arimlb_slnmlb_1,global_prior_CU_percent,0.08541973490427099
gid_2015_05_30_lanmlb_slnmlb_1,global_prior_CU_percent,0.0872434017595308
gid_2015_06_01_milmlb_slnmlb_1,global_prior_CU_percent,0.08742774566473989
gid_2015_06_07_slnmlb_lanmlb_1,global_prior_CU_percent,0.08698777857656362
gid_2015_06_09_slnmlb_colmlb_1,global_prior_CU_percent,0.08563340410474168
gid_2015_06_13_kcamlb_slnmlb_1,global_prior_CU_percent,0.08485273492286115
gid_2015_06_16_minmlb_slnmlb_1,global_prior_CU_percent,0.08443824145150035
gid_2015_06_17_slnmlb_minmlb_1,global_prior_CU_percent,0.08671713695801789
gid_2015_06_18_slnmlb_minmlb_1,global_prior_CU_percent,0.08698630136986302
gid_2015_06_21_slnmlb_phimlb_1,global_prior_CU_percent,0.08692722371967655
gid_2015_06_25_slnmlb_miamlb_1,global_prior_CU_percent,0.08678237650200267
gid_2015_09_13_slnmlb_cinmlb_1,global_prior_CU_percent,0.0881578947368421
gid_2015_09_18_slnmlb_chnmlb_1,global_prior_CU_percent,0.08794788273615635
gid_2015_09_24_milmlb_slnmlb_1,global_prior_CU_percent,0.0875724404378622
gid_2015_10_02_slnmlb_atlmlb_1,global_prior_CU_percent,0.08739708676377454
gid_2016_04_07_miamlb_wasmlb_1,global_prior_CU_percent,0.08755472170106317
gid_2016_04_11_atlmlb_wasmlb_1,global_prior_CU_percent,0.08785046728971962
gid_2016_04_16_wasmlb_phimlb_1,global_prior_CU_percent,0.08760024676125848
gid_2016_04_18_wasmlb_miamlb_1,global_prior_CU_percent,0.08767627222562845
gid_2016_04_21_wasmlb_miamlb_1,global_prior_CU_percent,0.08721986674742581
gid_2016_04_24_minmlb_wasmlb_1,global_prior_CU_percent,0.08708708708708708
gid_2016_04_26_phimlb_wasmlb_1,global_prior_CU_percent,0.08693045563549161
gid_2016_06_15_chnmlb_wasmlb_1,global_prior_CU_percent,0.08747753145596165
gid_2016_06_18_wasmlb_sdnmlb_1,global_prior_CU_percent,0.08669833729216152
gid_2016_06_19_wasmlb_sdnmlb_1,global_prior_CU_percent,0.08665105386416862
gid_2016_06_24_wasmlb_milmlb_1,global_prior_CU_percent,0.08811594202898551
gid_2016_06_25_wasmlb_milmlb_1,global_prior_CU_percent,0.08712984054669703
gid_2016_06_30_cinmlb_wasmlb_1,global_prior_CU_percent,0.08629441624365482
gid_2016_07_02_cinmlb_wasmlb_1,global_prior_CU_percent,0.08620689655172414
gid_2016_07_03_cinmlb_wasmlb_1,global_prior_CU_percent,0.08585580627407816
gid_2016_07_05_milmlb_wasmlb_1,global_prior_CU_percent,0.08596300326441784
